@relation creditRating
@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}
@data
919,-0.22235036,1.25633E+14,0.972660652,2.31299E+14,0.756371441,-0.782663793,1.01588E+14,-0.208844686,-1.60278E+14,0.574276048,-0.71479942,-0.467283796,-0.117567499,0.511780563,0.270816712,-0.040624097,-0.25295008,-0.216685843,-0.11084126,-0.012060839,0.150769119,0.383065316,-0.074840361,0.392429924,-0.476922542,0.014384528,0.149302264,0.187365222,4.91,0
921,-2.25394E+14,-2.75987E+14,0.781548477,1.01263E+14,2.78743E+14,-2.16163E+14,-0.909177889,-0.049552832,-0.250211134,-0.260006431,-0.689366523,1.73051E+14,3.18254E+14,-0.440351622,0.105388348,-0.493003964,-0.216932379,-0.45681347,1.12034E+13,1.32846E+13,0.291442241,-0.036263229,1.04688E+14,-0.054875778,-0.986289934,0.325068905,0.069019133,0.313051171,158,0
921,-1.13171E+14,1.37972E+14,1.43455E+14,-0.338882898,-0.030135583,-0.13041436,0.892126749,-0.04642296,-0.035006421,0.91208051,1.95581E+14,0.98681039,0.377464278,-0.147664327,0.415267745,-0.104666085,-0.458583915,-0.513102589,-0.220737141,0.502549439,-0.29377214,-0.327473571,-0.015289705,0.213513851,-0.181640931,0.056989529,0.479803817,0.047712605,44.99,0
922,0.414488637,-1.25648E+14,-2.22012E+14,0.433325204,2.10589E+14,3.26343E+14,0.596977768,0.53058168,-0.519952479,-0.056236346,-0.15382839,0.001971581,-0.032288036,0.822021036,0.897414836,0.216841578,-0.809157558,0.171886979,-0.085334158,0.926112003,0.234608906,-0.501444555,-0.594511569,1.03292E+14,0.829353232,-0.315164894,-0.096847131,0.086442386,474.59,0
922,-2.84293E+14,-1.1389E+14,0.802236148,-0.092841032,1.5954E+14,-1.5807E+14,-0.161216076,0.263178386,-0.340213351,-0.745063207,-0.824800433,1.74376E+14,3.07837E+14,-0.434152293,-0.467474389,0.193634615,-0.518692529,-0.677220962,0.070437683,0.0984608,-0.177517343,-0.222917961,0.994232975,-0.053078553,0.2561199,0.345881246,0.199538455,-0.008817273,1,0
923,-1.75811E+13,1.61942E+14,0.71886222,-1.77788E+14,-0.195865997,-0.226092427,0.242565782,0.362982775,1.08914E+12,1.32845E+14,1.204E+14,0.407039511,-0.624346256,-0.18395217,0.241794707,0.548405373,-0.804411676,-0.244438181,-0.883819327,0.734477048,-0.233405156,-0.268994736,0.038940125,-0.308217556,-0.021834006,0.784929312,0.815947544,0.410804395,0.77,0
923,-0.609562527,0.511289927,1.16281E+14,-0.434357991,0.613038017,0.281574752,0.909177476,0.059586743,-0.134015661,-0.957839493,-1.32715E+14,0.436331379,0.801951906,-0.377955855,-0.685871926,-0.202522535,-0.31872761,-0.865286386,-0.418371711,0.04878954,-0.091386204,-0.201600153,-0.025442814,-0.732710697,-0.14250442,0.134766974,0.082864877,0.130994122,69.81,0
924,-0.658874011,0.99465574,1.62128E+14,3.37178E+14,0.151202633,-0.184932236,0.655277776,-0.291056257,-0.685112297,0.527451573,-0.324049393,-0.510099046,-0.353957798,-1.54559E+14,-0.028655547,-0.439873242,1.35238E+14,0.233528039,0.888628296,0.061760075,-0.04830804,0.266926353,-0.173915861,0.649604872,-0.456714832,0.169095708,-0.194693339,0.014633015,63.7,0
924,-1.83666E+14,0.369040838,0.041630378,-0.601783732,-0.525288903,0.351175261,0.512367307,0.85813227,-0.426650529,-1.20545E+14,-0.52323796,0.6715595,-0.0585795,0.55633933,-1.35316E+14,0.673150497,-0.500727962,0.359372963,0.657829655,-0.305352547,-0.088352752,-0.404367919,0.192433012,-0.802323888,0.038393646,0.390497421,-0.161648416,-0.281807626,158,0
924,-0.396843802,1.07832E+13,1.24388E+14,-0.228130933,0.520100443,-0.403992076,0.781825237,-0.104676839,-0.588281909,-0.359431272,-0.865352254,0.563646814,1.8489E+14,-0.237394233,0.728558254,0.364512831,-0.792780619,-0.280043295,0.317845983,0.255314143,-0.256783348,-0.615933737,-0.124111232,-0.429877782,-0.021408047,0.117505549,0.271535042,0.117469147,7.74,0
925,1.00043E+14,-0.616771871,-0.190448598,0.18419432,-0.247891314,0.113878853,-0.041443711,0.091353712,0.4473387,-0.09193256,-0.071273291,-0.056708566,-1.30787E+14,0.499805662,-0.140004423,0.521861554,-0.66367105,0.394016673,0.922142392,0.164585054,-0.196296857,-0.897667617,-0.211213752,-0.837494861,0.346300592,0.489160301,-0.086950273,0.01209815,158,0
925,-0.839014457,0.932908591,-0.189815285,-0.858152291,2.98045E+14,3.53683E+14,-0.24688601,0.190391399,-0.100620864,-0.332547646,-0.81334076,0.050623256,-0.424179979,0.078717008,-0.843482446,0.043430563,-0.701277443,-0.000822264,-0.265275051,-0.145490726,0.639120089,-0.58593252,-0.677088303,1.00764E+14,0.184193605,-0.519983932,0.44163584,0.213612151,8.99,0
926,0.82999788,-0.61141089,1.03535E+14,1.61557E+14,-0.283093605,2.14699E+14,-0.830777594,0.824310631,1.47853E+14,-0.541197479,-0.647801094,0.404051811,-1.94693E+14,-0.312814343,-0.680031897,-2.0365E+12,1.7951E+14,-2.63751E+14,-1.02449E+13,-0.307997615,-0.309387538,-0.500547641,0.154323748,-0.996832284,0.108640364,-0.411157617,0.125289912,0.023369592,64.99,0
926,-1.53696E+14,-0.041422479,0.629846261,-0.687015227,0.796080076,-0.485756782,-0.3027443,0.737426723,-0.069130535,-0.634663334,-0.473710598,-0.133042216,-1.39033E+13,0.684565151,-0.748776762,0.720440436,-0.693531266,0.535849871,0.498871943,0.134666058,-0.107957481,-0.701170915,-0.184521419,-0.851564421,-0.129500934,0.345511068,0.17853392,-0.05415276,1,0
927,1.04009E+14,-1.71929E+14,1.55673E+14,-0.080815852,-2.15667E+14,0.754853463,-1.70857E+14,0.360144946,1.17445E+14,0.144732261,-1.93814E+13,-0.509705609,-0.445164449,-1.56853E+14,-1.56445E+14,0.712257941,0.814317854,-0.906388156,1.1401E+14,0.305757718,0.307718541,0.990798159,-0.352215769,-0.050625061,0.535659944,0.117422004,0.074743418,0.048505031,150,0
928,1.04017E+13,-0.631707133,-0.428629885,0.050157343,0.030964989,0.443175987,-0.054278969,0.128923865,0.485088061,-0.091347927,-0.573285754,-0.241048821,-1.20582E+13,0.465186944,-0.098482295,0.685985329,-0.86845315,0.577492236,1.13399E+14,0.183563174,-0.23328752,-1.00187E+14,-0.280003292,-1.386E+14,0.421703275,0.523336815,-0.087757155,0.006541315,158,0
929,1.06291E+14,0.02189785,0.62120076,1.30421E+14,-0.341658941,-0.069016371,-0.016113423,0.0144843,0.405817325,-0.245292223,-0.416195376,0.838091429,0.361776525,-0.102175976,0.036123982,-0.598019825,0.188177466,-1.04055E+14,-0.327281852,-0.062772046,-0.194408302,-0.426887514,0.010836473,0.069586065,0.44607293,-0.502619142,0.049248171,0.032774199,53.75,0
929,-1.49722E+14,-0.056357741,0.391664974,-0.821052203,1.07494E+14,-0.156459647,-0.315579558,0.774996876,-0.031381174,-0.634078701,-0.97572306,-0.317382472,-1.28828E+14,0.649946433,-0.707254633,0.884564211,-0.898313367,0.719325434,0.71071566,0.153644178,-0.144948144,-0.805371127,-0.253310959,-1.40007E+14,-0.054098251,0.379687582,0.177727038,-0.059709595,1,0
929,-0.412244924,0.642951226,1.77246E+14,0.082729712,-0.033197312,-0.187818683,0.608828806,-0.021739269,0.144289297,-0.046590544,0.698359474,0.394186302,-0.946761578,-0.180459063,-1.25315E+14,-0.357277313,-0.220570615,0.170038739,0.625117317,0.110868973,-0.026925444,0.368850475,-0.227900068,0.364977542,-0.21561803,0.319459344,0.186582772,-0.033854494,6.99,0
930,-1.10967E+14,0.638361728,2.05411E+14,-0.781596939,-0.603191508,-0.787595945,0.407049685,-0.09479829,1.10595E+14,0.104651568,-0.620538683,-0.194795021,-0.802614931,-0.74146879,-0.389480781,-0.032544453,-0.246943778,-0.320800757,-0.554831866,0.287154331,-0.022602208,0.521872653,-0.174129531,0.792404527,-0.144470304,0.954246337,0.34584962,0.111331248,22.17,0
931,-0.516713815,0.371676236,2.3978E+14,0.19308527,0.037489116,-0.278550152,0.637185078,-0.472613023,0.42369022,-0.146642528,-0.579749081,0.469483463,0.976982843,-1.07783E+14,-0.204634558,-0.360653316,-0.37535285,-0.187641966,0.134977704,0.110640313,0.077852478,0.810877326,-0.350431928,0.500578801,-0.212113808,0.366690175,-0.290944188,-0.331017031,29.9,0
932,1.2137E+14,-0.962796877,1.20321E+14,-0.431405765,-1.67711E+14,-0.21238039,-1.20327E+14,0.145460386,-0.047612393,0.460115327,-0.138196116,-0.550875895,-0.356545315,-0.552644705,0.649548548,0.826125875,0.739943975,-1.50867E+14,-0.030904785,0.079349708,0.374724544,1.07359E+13,-0.06212992,0.452763803,0.308225681,-0.039805166,0.055823758,0.031395082,50,0
933,-0.462484992,1.12526E+14,2.1463E+14,1.7655E+14,0.122789764,-0.002577524,0.42398813,0.225278019,-1.36366E+14,0.393480109,0.94578349,0.054883644,-0.580447297,0.372504892,-0.168525364,1.03128E+14,-0.916409192,0.403256555,-0.542413331,-0.098818506,-0.08304466,-0.427153604,-0.010526158,0.251530162,-0.334975378,-0.315224737,0.050245147,0.063359623,2.27,0
933,-3.64462E+14,-1.65617E+14,0.969005506,0.57536768,-2.07927E+14,0.869552495,2.05127E+14,-1.01092E+14,1.84631E+14,1.30089E+14,0.292998835,-0.019412288,0.153282006,-1.4812E+14,1.36005E+14,-0.520441154,0.204563466,-0.906677778,1.02261E+14,-1.34092E+13,-0.820252215,0.449841225,0.081634781,0.586343585,-0.546700816,1.02891E+14,-0.427786133,1.30431E+14,500,0
935,-1.43289E+14,0.126428018,1.54619E+12,0.297097724,1.51163E+14,-0.168456361,0.218582279,0.1948561,-0.452890538,-0.457670204,0.733793995,1.18192E+14,0.32238395,-0.033703692,-1.42061E+13,-0.312155455,-0.387550199,-0.367894205,-0.456028928,-0.215112941,0.016482869,0.159695119,-0.367309647,-0.266035883,0.315882432,-0.47130354,0.024802867,0.117812097,4.77,0
936,0.912120324,-0.54894801,0.343671569,0.522707917,-0.732583293,-0.422368469,0.033422826,-0.029144302,0.326674454,-0.176647092,1.03135E+14,1.04693E+14,-0.357595089,0.202442348,-0.803533773,-0.081014914,-0.153247958,-0.205336432,0.594759792,0.195629832,-0.100750355,-0.496645069,-0.121345537,0.37695986,0.312083024,0.469908532,-0.073912659,0.024397959,158,0
936,-1.33188E+14,1.62124E+14,0.590869911,1.33351E+13,-0.57422251,-0.108092463,-0.21476611,1.04083E+14,-0.257083911,-0.2034157,-1.09768E+14,-0.142612735,-1.22054E+14,0.815718082,0.2870361,-0.940358652,1.02694E+14,-0.477107852,0.692734197,-0.045749831,0.002048017,0.124593089,-0.048547433,0.063000341,-0.037438971,-0.210650476,0.285471623,0.124636476,5.99,0
936,0.987373327,-1.02303E+14,0.295023731,0.34722654,-0.739013708,0.661733064,-0.577507691,0.096264853,-0.750066008,0.762813538,-0.147795615,0.704244417,1.13219E+14,-0.236830515,-0.360102232,-0.923806326,-0.771706367,2.24656E+14,-0.447615146,-0.08301604,-0.150435543,-0.194369662,-0.376601437,-0.829535842,0.608160081,-0.188824282,0.043321556,0.045042151,189,0
937,-1.82896E+14,-0.435095746,1.08058E+14,-0.302159886,-0.073306813,-0.82672523,0.363304738,0.500961236,-0.558110666,-1.04112E+14,0.774813844,0.84130032,-0.339020837,0.557326987,-0.939874937,0.362471128,-0.337535378,0.074963086,0.062836608,0.389393588,0.110096301,-0.424112769,0.265579304,0.33397763,-0.091302649,0.273795028,-0.130055698,-0.107374426,158,0
938,-1.77407E+14,1.64378E+14,1.1745E+14,1.12153E+14,0.006666779,-0.198686491,0.760995402,-0.228775431,0.825398855,1.69576E+14,-0.110550892,0.213654582,-0.211583681,-0.581124423,0.330840298,-1.496E+14,0.576600354,-0.915500018,0.519333348,0.496870394,-0.193503263,0.284149673,-0.036074823,0.401421713,0.039457991,-0.284048869,0.300327277,0.305421736,13.99,0
938,-2.253E+14,0.164610906,0.618369351,-0.332607535,-0.122233631,-1.11558E+14,-0.431423863,0.95257118,-0.42952257,-0.810053884,0.648822061,1.06965E+14,-0.279016561,0.79789125,-0.974163839,0.468447274,-0.182889693,0.029360584,0.038575812,0.032512093,0.027982272,-0.435522206,-0.18099101,0.362821928,-0.269594745,0.248302983,-0.07796388,-0.113453208,1,0
938,-0.262406842,0.505616339,1.71275E+14,-0.230647781,0.062753016,-0.606017077,0.860131462,-0.262527163,0.311220406,-0.663530958,-0.902207221,0.264419705,0.019338356,-0.621307869,-1.13741E+14,-0.205710014,-0.354741854,-0.559207336,-0.569892955,-0.069402536,-0.052169675,0.173411861,-0.211840714,0.445388876,0.141142856,0.209189821,-0.180207222,-0.214602987,19.99,0
939,-1.74092E+14,-1.38468E+14,1.65254E+14,1.00818E+14,2.456E+14,-1.41331E+14,-0.88646265,0.129284539,-0.615928942,0.080623467,1.82355E+14,0.725806911,0.174949501,-0.193912221,1.05872E+14,-0.244614917,0.327007373,0.085562266,0.879839783,0.729109389,0.0363754,-0.363400099,0.409474571,-0.021264766,-0.638323791,0.1499742,-0.105079209,-0.034229394,0.89,0
939,-0.334478696,0.226389744,1.97005E+14,1.81323E+14,-0.308007427,-0.046253271,0.12670224,-0.20398888,0.31672684,0.242608185,-0.681783924,0.148725099,0.356839673,-0.576138322,0.771808131,-0.886088105,0.274149904,0.288462512,1.50208E+14,0.133574446,0.146152821,0.900968514,-0.210251607,0.460402798,-0.305401139,-0.091483493,-0.050374649,-0.150338859,64.5,0
939,-0.56466047,0.925973216,1.58957E+13,-0.615677072,0.524366892,-1.10351E+14,1.35454E+13,-0.338143882,-0.173086468,-0.716912641,-0.822602096,-0.602065187,-1.10228E+14,0.148133496,-0.228761339,0.549769977,-1.12512E+14,-0.096170261,-1.92794E+14,-0.283837594,0.063781451,0.23742259,-0.308165236,0.344252964,0.195127002,-0.701722454,-0.093054925,-0.106226801,7.81,0
940,-0.256698469,0.719392544,1.3391E+14,-0.89197784,0.22269044,-0.42910009,0.544164785,-0.112454614,-0.312542225,-0.680264792,-0.977470862,0.251896686,1.37086E+14,-0.231413612,0.919312706,0.466403389,-0.72782242,-0.098137715,0.507046715,0.107290813,-0.052846919,-0.121079928,-0.122470924,-0.377310786,-0.517377794,0.859343582,0.065085923,0.132894473,7.59,0
940,1.26037E+14,0.264125766,0.515344868,0.618275302,-0.460864958,-0.985815406,0.075695315,-0.216788719,0.014979159,-0.071675883,-0.185447585,0.474431242,0.516129773,0.19923694,1.0102E+14,0.294652221,-0.435977744,-0.565498839,-0.118743423,-0.079915898,-0.255302718,-0.728889555,0.133384128,0.380226475,0.224728775,0.094170526,-0.027788461,0.019438812,1.98,0
940,1.12183E+14,-1.85376E+14,1.41121E+14,-0.759018122,-2.34519E+14,0.357750854,-1.57544E+14,0.195180442,-0.842401989,1.10434E+14,0.567890102,0.980863971,0.978128982,-1.44558E+14,-2.97967E+14,-1.2094E+14,1.18829E+14,-0.158980755,0.736495855,-0.0671687,-0.317706187,-0.341490526,-0.044629655,0.572475233,0.291020466,-0.256666892,0.076588086,0.043949235,135,0
942,-3.49652E+14,3.08878E+14,0.119890696,1.43115E+14,-0.669022814,2.21609E+14,-4.41782E+14,-1.22582E+14,-0.857093757,-1.43648E+14,-0.59391345,1.24234E+14,-1.19429E+14,1.38345E+14,-0.084490933,-0.738668683,1.28826E+14,-0.641598123,-0.004414971,1.98867E+14,-3.5098E+14,1.48481E+14,1.12993E+13,0.303839826,-0.459260843,-0.382952775,-0.564205988,0.147688574,3.16,0
942,-1.85922E+14,1.46088E+14,1.4977E+14,0.029852257,-0.398413661,-0.618751718,0.956181504,-0.684423608,0.845069003,0.941925248,-0.382109175,0.032166665,-0.372861065,-0.748657915,-0.297468227,-0.703772909,-0.00348045,-0.735424359,0.314151221,-0.13369752,-0.066946962,-0.200163209,-0.052185303,0.741254435,-0.201610868,0.052093432,-1.35751E+13,0.042722064,32.52,0
943,-0.902734105,0.970544857,1.22051E+14,0.847062321,-0.679818343,0.429223867,1.54207E+14,-0.15922263,-0.887545364,-0.012893824,0.853163254,-0.228155169,-0.940610834,0.617787267,0.810903903,-0.033891411,-0.378824131,0.860234546,1.24523E+14,-0.124798053,0.069815143,0.278215453,-0.2916269,0.01311583,0.466895018,-0.156302463,-0.045203049,-0.024999322,213.1,0
943,-0.646868918,0.450209952,2.31394E+13,1.73753E+14,-0.390790954,0.605522612,-0.394163295,0.493595734,-0.534522299,0.582516193,0.880228709,-0.637280186,-2.15008E+14,0.301741518,0.222877976,0.179973071,0.16810477,0.359085093,0.249780621,-0.070207856,0.308744571,0.828593526,-0.055930194,0.257669527,-0.744637817,1.15642E+14,-0.046170824,0.166417643,10.59,0
943,-1.2125E+14,-0.058850913,1.82343E+14,-0.891163804,-0.455971674,1.3301E+13,-0.631759816,1.24576E+14,0.774278112,-1.54785E+14,-0.23949024,-0.022576733,-2.04729E+14,0.103257263,0.230367456,-1.02402E+14,1.43627E+14,-2.34703E+12,-1.92842E+12,-0.357609062,0.027180641,0.039612096,0.23351888,-0.621402488,-0.463379298,0.89788813,-0.12190654,-0.10175916,48.94,0
945,-0.213632772,-0.230116152,1.06016E+14,-1.32263E+14,0.075377904,0.439386493,0.639543153,-0.198255479,-0.992680815,0.136253615,-1.29322E+13,-0.825359741,0.488806198,-0.825489784,-0.464206939,0.280542234,0.519085976,-1.74147E+14,1.10103E+14,0.411842862,0.10402555,0.432447446,-0.164750906,-0.897142186,0.312307947,-0.127287174,-0.121594982,-0.179961408,101.26,0
945,0.904759128,-0.51830192,0.398305184,0.495653255,-0.83451411,-0.642215653,0.044820057,-0.043258755,0.223596501,-0.119215577,1.29991E+14,0.849928798,-0.69154571,0.411388273,-0.333284812,0.082615687,-0.214906402,-0.157369079,0.400149043,0.175591895,-0.096473484,-0.576287859,-0.051439284,0.572082975,0.192744403,0.400685941,-0.079651478,0.027962942,158,0
946,0.8737106,-0.550796043,0.318132802,0.997658835,-0.788131889,-0.663064184,0.188043544,-0.154244701,0.526175149,-0.263575357,-0.757337903,0.188416451,-0.555057849,0.082245379,-0.127481132,-0.231693337,0.068062095,-0.60752519,0.164319413,0.22183404,-0.126273085,-0.628157755,-0.144690195,0.406282673,0.367641397,0.251731536,-0.060894188,0.043886491,192.17,0
946,-1.63263E+14,0.057047472,1.2186E+14,-0.375556292,0.20945728,-1.24185E+14,-0.216480532,0.602814256,-0.292872734,-0.661946351,0.897467856,0.773595148,-0.774004031,0.596147762,-0.942057151,0.28119457,-0.244766619,-0.015535881,-0.023121406,0.145672899,-0.008134108,-0.379791157,-0.024746951,0.558013415,-0.283057122,0.257036708,0.185832715,-0.038287968,1,0
947,1.13088E+14,-0.306948205,0.998749461,0.225914764,-0.544978413,0.872663858,-0.938949901,0.372366196,0.459414501,-0.015577458,0.839392728,0.964976579,0.92365752,-0.166224551,1.15933E+13,0.983879414,-1.00271E+14,0.659582695,-0.338309252,0.024382823,0.261644377,0.792109553,-0.14528419,-0.763391225,0.21211309,0.638135559,0.024788982,0.013677527,28.9,0
947,-0.869816608,0.928015859,0.854923724,1.21662E+14,0.126480496,0.631039613,0.497561594,0.532197879,-0.618154201,-0.645555083,-1.52192E+14,-0.034335596,0.01653114,0.332614809,0.292189241,-0.830711867,0.517889039,-0.323929371,1.07961E+14,0.116458147,0.026905063,0.023033903,-0.104662255,-0.761841713,0.286696853,-0.139430195,-0.00195556,0.032108812,86.97,0
947,-0.743158578,1.15949E+14,1.81369E+14,-0.464498943,0.304296516,-1.01242E+14,0.953307414,-0.131918225,-0.709056408,-1.08743E+14,-0.21698268,0.121884694,0.494713539,-0.51906988,0.450096711,0.617659614,-0.253944392,-0.260419437,-0.722149737,-0.04368235,-0.231399121,-0.759336528,-0.201793446,0.346453159,0.240745595,0.00369807,-0.004700552,0.073208513,0.89,0
949,1.01912E+14,-0.063724388,0.166260831,1.07094E+14,-0.076789811,0.116006919,-0.008815798,0.13396879,-0.139223131,0.178567311,1.06828E+14,0.400242704,-0.814925742,0.714133853,0.612547663,0.198180904,-0.515317902,0.200898491,-0.439364643,-0.044634742,0.165998418,0.310624065,-0.19163491,-0.310243671,0.558181974,-0.254042869,0.010284283,0.017076869,82.62,0
950,-0.194291365,1.4181E+14,-0.121402682,0.923642582,0.281803944,-0.714428777,0.606500478,0.267974112,-0.778569446,-0.074793109,-0.368795124,0.493444268,0.548705683,0.731737854,0.819532294,-0.753417094,0.270148288,-0.599539793,0.016454926,-0.067058439,0.208306492,0.757402064,0.085444183,0.104186172,-0.743330212,-0.385085367,0.33541286,0.165982423,0.79,0
951,-1.2836E+14,0.192102777,2.18485E+14,0.164600475,1.31891E+14,-1.34112E+14,0.621644631,-0.30000848,-0.584211742,-0.53099425,-0.306602292,0.479455633,1.05466E+14,-0.216083434,0.376552285,0.163174114,-0.843261489,-0.215941332,-0.861395853,0.254727213,0.032527533,-0.020854488,-0.216514151,0.397413584,0.60273557,-0.555698385,-0.149661934,-0.135548709,5,0
952,-0.367513905,0.757439691,1.18721E+14,1.06952E+14,0.678825299,0.269127684,0.625554496,0.062368384,-0.390385835,-0.37148335,-1.07357E+14,0.319683784,0.52661837,-0.109271061,-0.014791575,-0.964269624,0.273267281,-0.591796656,0.637377406,0.065312205,0.0176588,0.261368709,-0.137417734,-0.438555026,-0.176862728,-0.287255698,0.192935658,0.158819667,21.66,0
952,-1.46363E+14,1.42794E+14,-1.05437E+14,0.157512327,1.49631E+14,4.05565E+14,0.048951999,1.447E+13,-0.29945826,0.223992996,-0.769461791,0.080954837,-0.094783581,0.39929088,0.166633879,-0.425592603,0.041912153,0.234498173,1.42532E+14,0.124852845,-0.129667504,-0.163397823,-0.116568982,1.01939E+14,0.200943599,-0.277009563,-0.080462191,-0.123756661,113.59,0
954,-0.651671479,0.816115946,1.52482E+14,-0.083801818,0.734679043,0.869716756,0.380308789,0.503733579,-0.526778774,-0.927843984,0.857378226,-0.074339607,-0.840566237,-0.062162023,2.0322E+14,-0.975516035,1.39485E+14,-2.05742E+14,-1.66464E+14,-0.204955031,-0.059679752,-0.114532549,0.122472178,-0.702004743,-0.707205458,0.157735101,0.140879438,0.117739867,0.99,0
955,-0.420789654,0.411373782,1.05501E+12,0.098906725,0.092051545,-0.072327108,0.840557548,0.002661196,0.05371444,-0.64901503,-1.75963E+14,-0.553530914,-0.748990953,-0.026700254,-0.339753924,-0.112909473,-0.23444384,-0.117258862,0.678642022,0.101392795,-0.113943922,-0.365372671,0.054861756,-0.459584744,-0.321392667,0.208032287,0.085847784,0.151096588,90.5,0
